Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBPST_ServiceLine,,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBPST_NPoC,,varchar(4) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBPST_Error_Message,,varchar(1000) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBLocal_Flag,,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBLocal_ServiceLine,,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBLocal_NPoC,,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBLocal_RuleApplied,,varchar(4) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBFinal_Flag,,varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBFinal_ServiceLine,,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBFinal_NPoC,,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBFinal_SourceRuleSet,,varchar(4) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Responsible_Purchaser_Code,,varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Responsible_Purchaser_Type,,varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Responsible_Purchaser_Assignment_Method,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Responsible_Purchaser_Country_Code,,varchar(3) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Responsible_Purchaser_Supp_Code,,varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,National_POD_Code,,varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,OPA_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,OPA_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,OPA_Raw_ID,Field used internally to identify the stage when the data was loaded.,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,PreGrp_Exclusion_Reason,"Reason as to why the attendance has not been grouped using the 2015/16 Consultation HRG Grouper, e.g. '=' Sign Convention, Mental Health Services etc.",varchar(30) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Attend_Core_HRG,The attendance HRG produced by the 2015/16 Consultation HRG Grouper,varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Attend_Grouping_Method_Flag,The grouping method used for the attendance as produced by the 2015/16 Consultation HRG Grouper,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Attend_Dominant_Procedure,The dominant procedure using for procedure based grouping as produced by the 2015/16 Consultation HRG Grouper,varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Attend_SSC_Key,The specialised service code for the attendance as produced by the 2015/16 Consultation HRG Grouper,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Attend_BP_Key,The best practice code for the attendance as produced by the 2015/16 Consultation HRG Grouper,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Attend_Flag_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Attend_Unbundled_HRGs,Unbundled HRGs as produced by the 2015/16 Consultation HRG Grouper,varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Quality_Error_Message,Error messages as produced by the 2015/16 Consultation HRG Grouper,varchar(1000) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBPST_Flag,Indicates whether the attendance has been identified as specialised activity as produced by the 2014/15 Prescribed Specialised Services Identification Tool,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBPST_ServiceLine,The dominant service line for the attendance as produced by the 2014/15 Prescribed Specialised Services Identification Tool,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBPST_NPoC,The dominant national programme of care service code for the attendance as produced by the 2014/15 Prescribed Specialised Services Identification Tool,varchar(4) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBPST_Error_Message,Error messages as produced by the 2014/15 Prescribed Specialised Services Identification Tool,varchar(1000) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBLocal_Flag,"Indicates whether the attendance has been identified as direct commissioning activity (e.g. Specialised, dental, military etc.) based on derivations and values submitted by the provider in fields such as commissioner code, commissioner serial no etc.",varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBLocal_ServiceLine,Derives a local service line code based on derivations and values submitted by the provider,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBLocal_NPoC,Derives a local national programme of care service code based on derivations and values submitted by the provider,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBLocal_RuleApplied,Indicates the local rule applied to identify direct commissioning attendances,varchar(4) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBFinal_Flag,Indicates whether the attendance is a directly commissioned service using (1) the 2014/15 PSS Identification Tool (National) and (2) derivations and values based on provider submitted data (Local),varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBFinal_ServiceLine,The service line code produced by (1) the 2014/15 PSS Identification Tool (National) and (2) derivations and values based on provider submitted data (Local),varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBFinal_NPoC,The national programme of care service code produced by (1) the 2014/15 PSS Identification Tool (National) and (2) derivations and values based on provider submitted data (Local),varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,NCBFinal_SourceRuleSet,"The rule set which has been used to identify directly commissioned services. Where more than 1 rule is satisfied, all rule sets are displayed",varchar(4) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Responsible_Purchaser_Code,The code of the purchaser with responsibility for the attendance,varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Responsible_Purchaser_Type,"The purchaser type responsible for the attendance, e.g. CCG, Commissioner Hub, etc.",varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser, e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Responsible_Purchaser_Country_Code,"The country code associated with the responsible purchaser code. See reference table, tbl_Ref_Other_Country_Code for country name, type, continent and whether reciprocal agreements are applicable",varchar(3) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,Responsible_Purchaser_Supp_Code,"Supplementary codes, such as, prison codes, military practice codes etc. are populated to provide additional information in relation to the responsible purchaser and type. Specifically, for each of the areas, codes contained in this field are as follows - (1) Military Personnel: military practice code (default of 'Unknown (XMD)'); (2) Offender Health: penal establishment code (see reference table tbl_Ref_ODS_Postcode_Prisons); (3) Devolved Administrations: geographical breakdown (i.e. Welsh Health Board, default of country name); (4) Reciprocal OSVs: Host CCG code (Default of 'Unk Host CCG')",varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,National_POD_Code,,varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,OPA_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,OPA_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,OPA_Raw_ID,Field used internally to identify the stage when the data was loaded.,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,PreGrp_Exclusion_Reason,"Reason as to why the attendance has not been grouped using the 2014/15 Local Payment HRG Grouper, e.g. '=' Sign Convention, Mental Health Services etc.",varchar(30) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Attend_Core_HRG,The attendance HRG produced by the 2014/15 Local Payment HRG Grouper,varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Attend_Grouping_Method_Flag,The grouping method used for the attendance as produced by the 2014/15 Local Payment HRG Grouper,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Attend_Dominant_Procedure,The dominant procedure using for procedure based grouping as produced by the 2014/15 Local Payment HRG Grouper,varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Attend_SSC_Key,The specialised service code for the attendance as produced by the 2014/15 Local Payment HRG Grouper,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Attend_BP_Key,The best practice code for the attendance as produced by the 2014/15 Local Payment HRG Grouper,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Attend_Flag_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Attend_Unbundled_HRGs,Unbundled HRGs as produced by the 2014/15 Local Payment HRG Grouper,varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Quality_Error_Message,Error messages as produced by the 2014/15 Local Payment HRG Grouper,varchar(1000) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBPST_Flag,Indicates whether the attendance has been identified as specialised activity as produced by the 2013/14 Prescribed Specialised Services Identification Tool,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBPST_ServiceLine,The dominant service line for the attendance as produced by the 2013/14 Prescribed Specialised Services Identification Tool,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBPST_NPoC,The dominant national programme of care service code for the attendance as produced by the 2013/14 Prescribed Specialised Services Identification Tool,varchar(4) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBPST_Error_Message,Error messages as produced by the 2013/14 Prescribed Specialised Services Identification Tool,varchar(1000) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBLocal_Flag,"Indicates whether the attendance has been identified as direct commissioning activity (e.g. Specialised, dental, military etc.) based on derivations and values submitted by the provider in fields such as commissioner code, commissioner serial no etc.",varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBLocal_ServiceLine,Derives a local service line code based on derivations and values submitted by the provider,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBLocal_NPoC,Derives a local national programme of care service code based on derivations and values submitted by the provider,varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBLocal_RuleApplied,Indicates the local rule applied to identify direct commissioning attendances,varchar(4) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBFinal_Flag,Indicates whether the attendance is a directly commissioned service using (1) the 2013/14 PSS Identification Tool (National) and (2) derivations and values based on provider submitted data (Local),varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBFinal_ServiceLine,The service line code produced by (1) the 2013/14 PSS Identification Tool (National) and (2) derivations and values based on provider submitted data (Local),varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBFinal_NPoC,The national programme of care service code produced by (1) the 2013/14 PSS Identification Tool (National) and (2) derivations and values based on provider submitted data (Local),varchar(8) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,NCBFinal_SourceRuleSet,"The rule set which has been used to identify directly commissioned services. Where more than 1 rule is satisfied, all rule sets are displayed",varchar(4) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Responsible_Purchaser_Code,The code of the purchaser with responsibility for the attendance,varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Responsible_Purchaser_Type,"The purchaser type responsible for the attendance, e.g. CCG, Commissioner Hub, etc.",varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser, e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Responsible_Purchaser_Country_Code,"The country code associated with the responsible purchaser code. See reference table, tbl_Ref_Other_Country_Code for country name, type, continent and whether reciprocal agreements are applicable",varchar(3) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,Responsible_Purchaser_Supp_Code,"Supplementary codes, such as, prison codes, military practice codes etc. are populated to provide additional information in relation to the responsible purchaser and type. Specifically, for each of the areas, codes contained in this field are as follows - (1) Military Personnel: military practice code (default of 'Unknown (XMD)'); (2) Offender Health: penal establishment code (see reference table tbl_Ref_ODS_Postcode_Prisons); (3) Devolved Administrations: geographical breakdown (i.e. Welsh Health Board, default of country name); (4) Reciprocal OSVs: Host CCG code (Default of 'Unk Host CCG')",varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,National_POD_Code,,varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,OPA_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,OPA_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,OPA_Raw_ID,Field used internally to identify the stage when the data was loaded.,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,PreGrp_Exclusion_Reason,"Reason as to why the attendance has not been grouped using the 2013/14 Local Payment HRG Grouper, e.g. '=' Sign Convention, Mental Health Services etc.",varchar(30) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,Attend_Core_HRG,The attendance HRG produced by the 2013/14 Local Payment HRG Grouper,varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,Attend_Grouping_Method_Flag,The grouping method used for the attendance as produced by the 2013/14 Local Payment HRG Grouper,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,Attend_Dominant_Procedure,The dominant procedure using for procedure based grouping as produced by the 2013/14 Local Payment HRG Grouper,varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,Attend_SSC_Key,The specialised service code for the attendance as produced by the 2013/14 Local Payment HRG Grouper,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,Attend_BP_Key,The best practice code for the attendance as produced by the 2013/14 Local Payment HRG Grouper,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,Attend_Flag_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,Attend_Unbundled_HRGs,Unbundled HRGs as produced by the 2013/14 Local Payment HRG Grouper,varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,Quality_Error_Message,Error messages as produced by the 2013/14 Local Payment HRG Grouper,varchar(1000) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,NCBPST_Flag,Indicates whether the attendance has been identified as specialised activity as produced by the 2013/14 Prescribed Specialised Services Identification Tool,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
